Date,Malappuram-Angadipuram,Malappuram-Manjeri,Malappuram-Nilambur,Malappuram-Perinthalamanna,Malappuram-Ponnani,Malappuram-Tiruvangadi,Palakkad-Alathur,Palakkad-Alattur,Palakkad-Cherapalaseri,Palakkad-Mannarkad,Palakkad-Ottapalam,Malappuram-Palakkad,Palakkad-OBSY,Palakkad-Parli,Palakkad-Pattembi,Thrissur-Chalakudi,Thrissur-Enamakkal,Thrissur-Kodungallur,Thrissur-Mukundarpuram,Thrissur-Ollukara,Thrissur-Peechi,Thrissur-Thalipilly,Thrissur-Thrissur,Coimbatore-Anaimalai,Coimbatore-Attakatti,Coimbatore-Nirardam1,Coimbatore-Parambikulam,Coimbatore-Pollachi,Coimbatore-Sholiyarnagar,Coimbatore-Solayar,Coimbatore-Topslip,Coimbatore-Nirar,Coimbatore-Valparai,Palakkad-Chittur
1993-09-25,2.4,10.0,1.2,0.0,26.0,17.69,0.0,0.0,14.91,0.0,2.0,0.0,0.0,0.0,0.0,1.8,6.2,5.0,25.5,28.36,25.55,31.8,2.4,2.0,2.77,0.0,12.75,0.0,3.0,25.62,0.0,1.0,1.0,0.0
1993-09-26,0.0,0.0,0.0,2.0,12.0,20.57,10.0,10.0,5.82,0.0,2.4,0.0,0.0,0.0,15.4,11.4,4.8,20.0,28.0,20.9,17.68,11.2,0.0,0.0,3.72,0.0,10.0,0.0,0.0,11.12,0.0,0.0,0.0,0.0
1993-09-27,0.0,0.0,0.0,1.0,3.0,4.76,0.0,0.0,5.64,0.0,1.2,0.0,0.0,0.0,8.9,6.2,6.8,30.0,11.83,8.45,8.18,3.24,8.2,2.0,2.56,1.0,3.5,0.0,0.0,14.62,0.0,3.0,0.0,0.0
1993-09-28,0.0,0.0,0.0,0.0,0.0,5.4,2.0,2.0,8.18,0.0,0.0,0.0,0.0,0.0,1.2,1.4,2.6,7.0,12.5,14.58,18.94,10.02,0.0,0.0,3.26,0.0,2.25,0.0,0.0,10.38,0.0,0.0,0.0,0.0
1993-09-29,0.0,0.0,0.0,0.0,6.0,12.47,0.0,0.0,7.91,0.0,0.0,0.0,0.0,0.0,0.0,1.6,8.4,0.0,26.67,11.8,17.65,12.4,19.0,5.0,3.15,3.0,3.75,0.0,12.3,14.38,0.0,2.0,2.0,0.0
1993-09-30,0.0,4.0,14.3,0.0,0.0,14.11,0.0,0.0,6.09,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37.83,9.88,5.0,14.4,1.0,52.0,2.25,45.0,1.12,0.0,2.6,7.5,0.0,36.0,5.0,0.0
1993-10-01,6.0,4.0,6.3,7.0,33.0,12.29,25.0,25.0,8.75,1.0,2.2,69.2,69.2,50.0,1.5,1.8,0.0,6.0,16.5,7.84,13.92,7.97,21.0,34.0,3.18,29.0,0.1,0.0,16.0,12.3,0.0,0.0,46.0,0.0
1993-10-02,26.3,20.0,13.2,36.0,36.0,10.14,2.5,2.5,1.3,32.0,0.0,0.0,0.0,0.0,21.4,40.6,51.8,63.0,10.67,5.75,9.06,16.87,20.0,7.0,3.66,7.0,0.3,0.0,10.0,6.4,0.0,3.0,1.0,0.0
1993-10-03,14.7,10.0,7.0,22.0,20.0,1.0,17.0,17.0,5.8,18.0,3.4,9.6,9.6,80.0,38.6,56.2,75.6,92.0,3.67,1.01,1.76,6.01,40.4,23.0,4.12,10.0,12.8,0.0,6.8,10.1,3.0,5.0,8.6,23.0
1993-10-04,39.3,15.0,36.4,16.0,90.0,0.29,9.5,9.5,4.4,60.0,12.8,6.4,6.4,40.0,24.3,134.6,52.4,105.0,5.33,3.49,4.38,2.58,56.0,33.0,6.68,32.0,2.4,0.0,28.0,7.3,5.0,38.0,23.0,3.0
1993-10-05,8.6,3.0,16.2,10.0,36.0,3.1,0.5,0.5,3.8,2.0,7.0,2.0,2.0,30.0,29.0,93.8,89.6,85.0,8.0,4.58,6.39,4.11,36.0,5.0,0.83,5.0,1.6,0.0,4.4,10.4,0.0,5.0,2.2,0.0
1993-10-06,18.8,48.0,33.2,12.0,29.0,8.06,0.5,0.5,7.4,0.0,5.0,0.0,0.0,0.0,11.7,5.4,14.6,12.0,9.83,3.46,3.6,7.22,20.0,23.0,0.45,9.0,2.7,0.0,4.2,11.2,0.0,5.0,5.0,0.0
1993-10-07,2.0,0.0,0.0,6.0,2.0,3.4,4.0,4.0,11.1,23.0,9.4,14.0,14.0,20.0,0.0,0.0,17.6,6.0,20.0,7.02,13.03,17.56,0.0,18.0,7.82,17.0,10.5,0.0,2.2,7.5,5.0,6.0,8.0,0.0
1993-10-08,34.3,104.0,22.0,55.0,50.0,3.0,69.0,69.0,7.2,35.0,49.2,11.8,11.8,120.0,47.0,41.8,57.6,122.0,9.67,5.65,6.09,4.67,60.0,97.0,2.59,110.0,13.4,0.3,26.0,23.7,16.1,103.0,71.0,18.1
1993-10-09,30.6,2.0,0.0,40.0,12.0,1.46,6.0,6.0,6.9,5.0,27.6,18.2,18.2,30.0,6.2,6.5,4.2,26.0,3.17,2.56,0.97,6.33,10.0,6.0,3.64,10.0,3.8,0.0,7.0,11.3,0.0,16.0,9.0,2.0
1993-10-10,8.4,12.0,6.0,9.0,13.0,4.46,9.0,9.0,6.0,4.0,8.4,1.2,1.2,20.0,14.9,13.0,31.8,35.0,8.5,10.75,8.98,7.11,34.0,14.0,8.68,12.0,1.94,0.0,14.4,12.8,3.0,16.0,14.0,0.0
1993-10-11,14.2,6.0,93.2,10.0,10.0,23.66,9.0,9.0,11.92,6.0,1.2,2.8,2.8,0.0,8.2,6.6,8.8,22.0,13.33,16.23,9.87,6.8,1.0,49.0,7.79,48.0,10.9,0.0,30.8,1.2,3.0,48.0,25.0,0.0
1993-10-12,1.2,0.0,0.0,1.0,5.0,9.63,0.0,0.0,18.6,0.0,3.0,5.0,5.0,0.0,2.4,30.8,33.6,24.0,7.83,20.51,20.24,12.13,85.0,23.0,10.97,27.0,8.1,0.0,18.4,2.5,1.0,23.0,20.0,0.0
1993-10-13,0.0,2.0,0.0,3.0,5.0,1.07,13.0,13.0,7.3,9.0,52.8,23.2,23.2,80.0,1.8,35.6,0.0,10.0,6.67,4.28,8.56,1.91,1.2,3.0,13.74,2.0,12.8,1.1,9.6,5.8,5.0,8.0,7.0,6.0
1993-10-14,3.2,7.0,8.0,4.0,20.0,9.89,29.0,29.0,8.44,5.0,2.2,0.0,0.0,28.0,2.4,0.0,3.2,5.0,8.5,8.51,4.42,15.11,1.0,23.0,5.3,16.0,1.9,2.0,21.6,13.0,3.1,63.0,51.0,0.0
1993-10-15,0.0,2.0,23.3,0.0,0.0,6.9,0.0,0.0,11.0,7.0,1.0,2.4,2.4,0.0,1.1,0.0,0.0,0.0,5.5,12.32,4.78,15.04,0.0,8.0,6.97,8.0,28.9,0.0,6.2,11.2,0.0,4.0,0.0,0.0
1993-10-16,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67,13.1,8.62,17.56,0.0,19.0,8.16,16.0,8.1,0.0,13.6,3.0,2.0,13.0,15.0,0.0
1993-10-17,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,10.82,9.58,2.04,0.0,0.0,16.18,0.0,5.1,0.0,0.0,12.8,0.0,0.0,0.0,0.0
1993-10-18,13.8,23.0,0.0,17.0,24.0,6.73,14.0,14.0,1.5,4.0,24.2,42.8,42.8,80.0,8.0,21.2,24.2,15.0,3.17,9.24,16.49,1.78,112.0,16.0,6.43,8.0,8.2,3.6,4.0,11.5,28.0,4.0,18.0,46.1
1993-10-19,7.4,4.0,11.0,10.0,5.0,8.43,32.0,32.0,4.0,6.0,29.4,11.8,11.8,30.0,32.8,16.8,2.8,8.0,2.5,3.27,5.53,4.0,23.2,29.0,5.99,43.0,7.45,27.6,40.0,2.5,30.0,45.0,28.0,4.0
1993-10-20,7.4,17.0,35.3,40.0,15.0,23.01,41.5,41.5,5.8,16.0,39.2,62.4,62.4,90.0,36.9,16.6,6.4,106.0,4.33,13.11,13.42,8.08,10.0,23.0,16.68,34.0,11.1,2.2,45.0,5.7,26.0,24.0,26.0,15.0
1993-10-21,24.0,12.0,17.2,52.0,8.0,17.14,42.0,42.0,10.7,10.0,14.0,2.2,2.2,120.0,2.7,4.2,1.6,5.0,10.67,13.27,13.33,4.56,3.0,10.0,10.96,18.0,23.0,7.0,32.0,7.0,12.0,16.0,4.4,9.2
1993-10-22,42.0,22.0,36.3,19.0,12.0,6.83,0.0,0.0,5.5,8.0,0.4,24.4,24.4,0.0,1.6,1.2,4.6,0.0,5.0,5.8,6.93,1.93,1.0,23.0,11.73,44.0,6.9,55.0,25.0,2.7,17.1,4.0,4.2,8.0
1993-10-23,0.0,37.0,15.0,30.0,40.0,1.86,0.0,0.0,17.1,0.0,10.2,23.8,23.8,30.0,5.1,36.2,3.2,38.0,2.5,4.68,2.71,3.58,30.0,5.0,4.73,4.0,4.8,1.0,9.0,0.9,0.0,14.0,8.0,1.4
1993-10-24,0.0,0.0,0.0,0.0,0.0,3.57,18.5,18.5,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,3.86,0.56,2.07,0.0,12.0,5.8,9.0,23.1,0.0,14.0,10.6,0.0,53.0,5.0,0.0
1993-10-25,43.6,15.0,4.2,27.0,0.0,4.71,1.0,1.0,0.6,0.0,1.0,0.0,0.0,0.0,0.2,7.4,0.0,0.0,2.83,3.02,5.02,2.47,0.0,0.0,13.51,0.0,14.5,0.0,0.0,10.7,0.0,0.0,0.0,0.0
1993-10-26,0.0,0.0,0.0,0.0,0.0,12.14,13.5,13.5,20.6,0.0,0.0,12.4,12.4,0.0,0.0,0.0,0.0,0.0,9.67,7.94,11.87,3.14,0.0,0.0,5.03,0.0,8.63,0.0,0.0,5.7,0.0,0.0,0.0,1.2
1993-10-27,0.0,3.0,0.0,0.0,0.0,1.57,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,13.0,15.67,5.02,10.76,2.86,0.0,0.0,4.28,0.0,21.9,0.0,0.0,12.4,0.0,0.0,0.0,0.0
1993-10-28,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33,5.88,8.02,1.56,0.0,0.0,6.92,0.0,27.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0
1993-10-29,0.0,0.0,0.0,0.0,0.0,18.31,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67,6.12,4.91,7.82,0.0,0.0,3.21,0.0,14.09,0.0,0.0,12.6,0.0,0.0,0.0,0.0
1993-10-30,0.0,0.0,0.0,0.0,0.0,3.57,1.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.06,5.93,6.11,0.0,0.0,4.56,0.0,23.23,0.0,0.0,11.8,0.0,0.0,0.0,0.0
1993-10-31,0.0,1.0,17.3,0.0,0.0,1.57,1.0,7.0,5.3,0.0,0.4,5.0,5.0,20.0,0.0,7.2,0.0,7.0,14.67,3.06,4.24,0.22,0.0,23.0,4.46,21.0,8.38,42.4,12.6,11.6,30.0,23.0,15.0,10.0
1993-11-01,15.2,5.0,11.0,30.0,15.0,12.0,7.0,7.0,9.4,2.0,0.0,0.0,0.0,0.0,24.7,12.2,2.8,16.0,8.67,4.18,8.97,6.05,15.0,9.0,7.37,15.0,17.38,8.2,4.0,12.09,8.0,7.0,4.6,4.0
1993-11-02,2.6,0.0,10.4,0.0,0.0,8.14,0.0,0.0,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,12.0,10.17,7.63,5.19,25.0,0.0,2.0,8.04,4.0,19.12,5.0,1.0,31.27,2.5,3.0,1.0,0.0
1993-11-03,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83,12.76,11.24,0.67,0.0,21.0,5.23,25.0,1.0,3.0,20.2,6.82,7.0,10.0,24.0,0.0
1993-11-04,27.6,2.0,0.0,25.0,12.0,1.29,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.4,7.8,0.0,0.0,2.67,2.35,3.25,0.35,0.0,10.0,3.83,12.0,1.5,0.0,6.0,9.27,0.0,11.0,3.0,0.0
1993-11-05,3.0,11.0,15.2,17.0,0.0,0.29,4.0,4.0,7.5,0.0,0.0,0.0,0.0,0.0,25.4,2.8,0.0,0.0,1.33,10.69,15.47,3.5,0.0,3.0,7.63,9.0,2.38,0.0,14.8,9.18,0.0,0.0,1.0,0.0
1993-11-06,0.0,11.0,4.1,0.0,0.0,4.74,0.0,0.0,16.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,3.17,11.91,12.43,4.17,0.0,0.0,9.4,0.0,1.5,5.6,0.0,15.64,0.0,0.0,0.0,0.0
1993-11-07,0.0,7.0,5.3,0.0,0.0,3.6,3.0,3.0,7.5,0.0,3.6,13.4,13.4,0.0,2.2,1.4,0.0,0.0,3.0,13.2,16.73,7.33,0.6,0.0,13.09,0.0,9.88,6.0,0.0,13.64,4.0,0.0,1.0,5.4
1993-11-08,0.0,5.0,1.2,0.0,5.0,19.91,0.0,0.0,2.3,0.0,3.4,2.2,2.2,20.0,1.3,0.0,1.8,0.0,13.67,10.81,13.18,18.67,0.0,2.0,22.37,0.0,1.25,4.0,3.0,20.36,9.2,3.0,5.0,3.0
1993-11-09,3.6,3.0,5.2,4.0,15.0,1.74,29.0,29.0,0.0,3.0,12.2,11.8,11.8,80.0,8.0,40.8,43.4,32.0,1.0,11.8,16.43,5.67,26.0,58.0,4.26,56.0,4.62,50.2,39.0,6.91,279.0,92.0,77.0,27.2
1993-11-10,7.6,6.0,0.0,10.0,25.0,0.14,7.0,7.0,7.3,5.0,8.0,23.8,23.8,20.0,13.9,12.4,24.8,17.0,1.17,0.76,0.04,3.5,18.0,20.0,5.2,19.0,8.62,16.6,27.0,6.73,121.0,28.0,39.0,12.0
1993-11-11,6.6,34.0,0.0,8.0,6.0,7.31,6.5,6.5,13.7,1.0,9.2,0.0,0.0,0.0,27.5,1.6,5.8,5.0,2.33,2.09,3.38,8.67,15.0,10.0,5.68,10.0,3.0,1.8,4.0,6.36,44.0,8.0,12.0,1.0
1993-11-12,3.3,0.0,4.1,2.0,4.0,5.49,3.0,3.0,11.8,3.0,1.2,3.2,3.2,0.0,2.0,12.4,4.6,15.0,2.33,5.0,0.33,2.33,8.0,2.0,6.54,2.0,0.38,22.0,7.0,3.45,5.8,4.0,3.0,3.6
1993-11-13,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,8.8,8.8,0.0,12.17,10.99,9.25,0.3,0.0,0.0,5.79,14.0,0.38,4.0,4.0,2.09,5.8,18.0,9.2,0.0
1993-11-14,0.0,0.0,10.9,0.0,0.0,0.29,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.73,1.4,0.0,0.0,0.0,1.58,0.0,4.62,0.0,1.0,1.36,0.0,0.0,0.0,0.0
1993-11-15,0.0,16.0,16.4,7.0,0.0,8.89,0.0,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,4.66,1.0,5.1,0.0,1.0,6.29,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0
1993-11-16,0.3,0.0,0.0,0.2,1.1,1.6,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,10.03,6.2,0.0,0.0,11.0,4.62,12.0,0.0,0.0,12.0,0.09,0.0,6.0,4.0,0.0
1993-11-17,0.0,0.0,0.0,0.0,15.0,2.43,0.0,0.0,9.1,1.0,0.0,0.0,0.0,30.0,0.0,7.8,0.0,0.0,4.0,3.85,0.0,0.0,0.0,1.0,5.29,0.0,0.38,1.0,0.0,0.18,0.0,0.0,0.0,0.0
1993-11-18,5.0,49.0,18.3,13.0,0.0,1.29,12.0,12.0,12.1,1.0,8.4,13.0,13.0,20.0,0.0,0.0,0.0,0.0,7.83,3.62,0.15,8.0,0.0,0.0,7.49,0.0,10.38,1.0,0.0,1.0,3.0,3.0,0.0,0.0
1993-11-19,0.0,17.0,0.0,1.0,7.0,0.0,0.0,0.0,2.9,0.0,2.2,0.0,0.0,0.0,7.2,0.0,0.0,0.0,7.83,17.88,3.27,5.83,2.3,0.0,11.01,0.0,7.75,1.0,0.0,3.36,0.0,0.0,0.0,0.0
1993-11-20,0.0,0.0,0.0,0.0,0.0,10.77,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,2.91,0.6,0.0,0.0,0.0,4.66,0.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-11-21,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,6.4,0.17,0.0,0.0,16.46,0.0,3.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,4.07,8.91,0.0,0.0,0.0,8.2,0.0,16.62,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1993-11-23,0.0,0.0,0.0,0.0,0.0,1.86,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,5.3,4.4,0.0,0.0,0.0,14.73,0.0,14.62,1.0,0.0,3.0,0.0,0.0,0.0,0.0
1993-11-24,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,1.65,3.12,0.0,0.0,0.0,15.92,0.0,4.0,1.0,0.0,1.73,0.0,0.0,0.0,0.0
1993-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,7.61,11.15,2.83,0.0,9.0,2.77,9.0,1.12,1.0,6.0,0.18,16.0,10.0,9.2,1.4
1993-11-26,2.8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.5,2.0,0.8,1.4,1.4,0.0,0.8,0.0,0.0,0.0,0.33,2.38,10.84,0.0,0.0,3.0,7.52,3.0,10.38,1.0,3.0,2.36,8.0,2.0,5.0,1.0
1993-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.97,0.0,0.0,0.0,6.89,0.0,4.25,1.0,0.0,0.73,0.0,0.0,0.0,0.0
1993-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.39,4.12,0.0,0.0,0.0,1.96,0.0,0.62,1.0,0.0,0.45,0.0,0.0,0.0,0.0
1993-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,3.5,1.0,0.0,0.64,0.0,0.0,0.0,0.0
1993-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,4.62,1.0,0.0,0.0,0.19,0.0,0.38,1.0,0.0,2.36,0.0,0.0,0.0,0.0
1993-12-01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,1.0,0.0,0.0,0.0,2.5,4.3,1.0,1.0,0.0
1993-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,1.0,3.33,0.0,1.0,8.17,0.0,5.0,1.0,0.0
1993-12-03,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0
1993-12-04,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,4.5,0.0,0.0,1.67,0.0,0.0,0.0,0.0
1993-12-05,0.0,0.0,2.4,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,12.0,0.0,0.0,0.14,0.0,0.0,0.0,1.4,7.0,0.0,0.0,15.0,0.42,0.0,6.0,12.6,0.0
1993-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,24.2,24.2,40.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,1.67,0.0,7.0,0.42,0.0,0.0,9.0,0.0,5.0,3.2,0.0,0.0,10.6
1993-12-07,14.2,17.0,6.3,0.0,5.2,0.0,2.0,2.0,8.08,0.0,0.0,0.0,0.0,0.0,0.2,9.6,5.2,14.0,4.6,0.03,0.2,0.0,0.0,50.0,0.0,44.0,0.0,14.0,22.0,0.0,25.0,28.0,38.0,0.0
1993-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,16.8,6.28,1.0,7.5,0.0,0.0,0.86,0.0,0.0,0.0,1.0,5.25,24.3,5.0,2.0,2.0
1993-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,28.8,11.53,28.57,7.5,0.0,0.0,3.54,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0
1993-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.65,0.0,6.17,0.0,0.0,9.14,0.0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0
1993-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,3.0,0.0,0.0,7.71,0.0,5.67,0.0,0.0,1.92,0.0,0.0,0.0,0.0
1993-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,2.33,0.0,0.0,2.42,0.0,0.0,0.0,0.0
1993-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,4.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0
1993-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
1993-12-15,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.6,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.23,0.76,5.33,0.0,0.0,5.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-17,0.0,0.0,0.0,0.0,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,1.17,0.5,0.0,0.0,7.85,0.0,1.83,1.0,0.0,1.08,0.0,0.0,0.0,0.0
1993-12-18,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.6
1993-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1993-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,1.0,0.0,0.42,33.0,7.0,1.0,0.0
1993-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,0.48,2.0,0.0,1.0,2.4,1.67,35.0,0.0,6.0,3.0
1993-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,1.0,0.0,1.08,8.2,0.0,0.0,0.0
1993-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0,1.0,0.0,10.33,0.0,0.0,0.0,0.0
1993-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,1.0,0.0,2.42,0.0,0.0,0.0,0.0
1993-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,2.93,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0
